per_idx,cat_idx,dt_idx,geo_idx,is_adj,state_apps,STATE,state_fips,STATE_NAME,year
41,1,1,17,1,968.0,HI,15,Hawaii,2007
42,1,1,17,1,869.0,HI,15,Hawaii,2007
43,1,1,17,1,899.0,HI,15,Hawaii,2007
44,1,1,17,1,904.0,HI,15,Hawaii,2007
45,1,1,17,1,932.0,HI,15,Hawaii,2007
46,1,1,17,1,922.0,HI,15,Hawaii,2007
47,1,1,17,1,888.0,HI,15,Hawaii,2007
48,1,1,17,1,992.0,HI,15,Hawaii,2007
49,1,1,17,1,890.0,HI,15,Hawaii,2008
50,1,1,17,1,932.0,HI,15,Hawaii,2008
51,1,1,17,1,936.0,HI,15,Hawaii,2008
52,1,1,17,1,982.0,HI,15,Hawaii,2008
53,1,1,17,1,945.0,HI,15,Hawaii,2008
54,1,1,17,1,894.0,HI,15,Hawaii,2008
55,1,1,17,1,931.0,HI,15,Hawaii,2008
56,1,1,17,1,980.0,HI,15,Hawaii,2008
57,1,1,17,1,935.0,HI,15,Hawaii,2008
58,1,1,17,1,825.0,HI,15,Hawaii,2008
59,1,1,17,1,806.0,HI,15,Hawaii,2008
60,1,1,17,1,775.0,HI,15,Hawaii,2008
61,1,1,17,1,787.0,HI,15,Hawaii,2009
62,1,1,17,1,782.0,HI,15,Hawaii,2009
63,1,1,17,1,872.0,HI,15,Hawaii,2009
64,1,1,17,1,796.0,HI,15,Hawaii,2009
65,1,1,17,1,846.0,HI,15,Hawaii,2009
66,1,1,17,1,795.0,HI,15,Hawaii,2009
67,1,1,17,1,888.0,HI,15,Hawaii,2009
68,1,1,17,1,804.0,HI,15,Hawaii,2009
69,1,1,17,1,822.0,HI,15,Hawaii,2009
70,1,1,17,1,786.0,HI,15,Hawaii,2009
71,1,1,17,1,798.0,HI,15,Hawaii,2009
72,1,1,17,1,784.0,HI,15,Hawaii,2009
73,1,1,17,1,776.0,HI,15,Hawaii,2010
74,1,1,17,1,792.0,HI,15,Hawaii,2010
75,1,1,17,1,828.0,HI,15,Hawaii,2010
76,1,1,17,1,862.0,HI,15,Hawaii,2010
77,1,1,17,1,832.0,HI,15,Hawaii,2010
78,1,1,17,1,837.0,HI,15,Hawaii,2010
79,1,1,17,1,820.0,HI,15,Hawaii,2010
80,1,1,17,1,916.0,HI,15,Hawaii,2010
81,1,1,17,1,858.0,HI,15,Hawaii,2010
82,1,1,17,1,813.0,HI,15,Hawaii,2010
83,1,1,17,1,920.0,HI,15,Hawaii,2010
84,1,1,17,1,835.0,HI,15,Hawaii,2010
85,1,1,17,1,927.0,HI,15,Hawaii,2011
86,1,1,17,1,932.0,HI,15,Hawaii,2011
87,1,1,17,1,891.0,HI,15,Hawaii,2011
88,1,1,17,1,872.0,HI,15,Hawaii,2011
89,1,1,17,1,728.0,HI,15,Hawaii,2011
90,1,1,17,1,945.0,HI,15,Hawaii,2011
91,1,1,17,1,954.0,HI,15,Hawaii,2011
92,1,1,17,1,847.0,HI,15,Hawaii,2011
93,1,1,17,1,915.0,HI,15,Hawaii,2011
94,1,1,17,1,885.0,HI,15,Hawaii,2011
95,1,1,17,1,908.0,HI,15,Hawaii,2011
96,1,1,17,1,931.0,HI,15,Hawaii,2011
97,1,1,17,1,799.0,HI,15,Hawaii,2012
98,1,1,17,1,933.0,HI,15,Hawaii,2012
99,1,1,17,1,881.0,HI,15,Hawaii,2012
100,1,1,17,1,913.0,HI,15,Hawaii,2012
101,1,1,17,1,922.0,HI,15,Hawaii,2012
102,1,1,17,1,932.0,HI,15,Hawaii,2012
103,1,1,17,1,874.0,HI,15,Hawaii,2012
104,1,1,17,1,907.0,HI,15,Hawaii,2012
105,1,1,17,1,886.0,HI,15,Hawaii,2012
106,1,1,17,1,906.0,HI,15,Hawaii,2012
107,1,1,17,1,860.0,HI,15,Hawaii,2012
108,1,1,17,1,1205.0,HI,15,Hawaii,2012
109,1,1,17,1,940.0,HI,15,Hawaii,2013
110,1,1,17,1,873.0,HI,15,Hawaii,2013
111,1,1,17,1,904.0,HI,15,Hawaii,2013
112,1,1,17,1,897.0,HI,15,Hawaii,2013
113,1,1,17,1,854.0,HI,15,Hawaii,2013
114,1,1,17,1,869.0,HI,15,Hawaii,2013
115,1,1,17,1,913.0,HI,15,Hawaii,2013
116,1,1,17,1,1008.0,HI,15,Hawaii,2013
117,1,1,17,1,866.0,HI,15,Hawaii,2013
118,1,1,17,1,970.0,HI,15,Hawaii,2013
119,1,1,17,1,939.0,HI,15,Hawaii,2013
120,1,1,17,1,917.0,HI,15,Hawaii,2013
121,1,1,17,1,920.0,HI,15,Hawaii,2014
122,1,1,17,1,941.0,HI,15,Hawaii,2014
123,1,1,17,1,946.0,HI,15,Hawaii,2014
124,1,1,17,1,939.0,HI,15,Hawaii,2014
125,1,1,17,1,939.0,HI,15,Hawaii,2014
126,1,1,17,1,922.0,HI,15,Hawaii,2014
127,1,1,17,1,913.0,HI,15,Hawaii,2014
128,1,1,17,1,812.0,HI,15,Hawaii,2014
129,1,1,17,1,960.0,HI,15,Hawaii,2014
130,1,1,17,1,929.0,HI,15,Hawaii,2014
131,1,1,17,1,950.0,HI,15,Hawaii,2014
132,1,1,17,1,915.0,HI,15,Hawaii,2014
133,1,1,17,1,1177.0,HI,15,Hawaii,2015
134,1,1,17,1,955.0,HI,15,Hawaii,2015
135,1,1,17,1,972.0,HI,15,Hawaii,2015
136,1,1,17,1,946.0,HI,15,Hawaii,2015
137,1,1,17,1,864.0,HI,15,Hawaii,2015
138,1,1,17,1,973.0,HI,15,Hawaii,2015
139,1,1,17,1,995.0,HI,15,Hawaii,2015
140,1,1,17,1,957.0,HI,15,Hawaii,2015
141,1,1,17,1,999.0,HI,15,Hawaii,2015
142,1,1,17,1,1011.0,HI,15,Hawaii,2015
143,1,1,17,1,952.0,HI,15,Hawaii,2015
144,1,1,17,1,1034.0,HI,15,Hawaii,2015
145,1,1,17,1,1213.0,HI,15,Hawaii,2016
146,1,1,17,1,958.0,HI,15,Hawaii,2016
147,1,1,17,1,968.0,HI,15,Hawaii,2016
148,1,1,17,1,1032.0,HI,15,Hawaii,2016
149,1,1,17,1,977.0,HI,15,Hawaii,2016
150,1,1,17,1,902.0,HI,15,Hawaii,2016
151,1,1,17,1,1096.0,HI,15,Hawaii,2016
152,1,1,17,1,1003.0,HI,15,Hawaii,2016
153,1,1,17,1,924.0,HI,15,Hawaii,2016
154,1,1,17,1,971.0,HI,15,Hawaii,2016
155,1,1,17,1,976.0,HI,15,Hawaii,2016
156,1,1,17,1,993.0,HI,15,Hawaii,2016
157,1,1,17,1,1028.0,HI,15,Hawaii,2017
158,1,1,17,1,1044.0,HI,15,Hawaii,2017
159,1,1,17,1,995.0,HI,15,Hawaii,2017
160,1,1,17,1,1025.0,HI,15,Hawaii,2017
161,1,1,17,1,1087.0,HI,15,Hawaii,2017
162,1,1,17,1,1085.0,HI,15,Hawaii,2017
163,1,1,17,1,1077.0,HI,15,Hawaii,2017
164,1,1,17,1,1082.0,HI,15,Hawaii,2017
165,1,1,17,1,1112.0,HI,15,Hawaii,2017
166,1,1,17,1,1063.0,HI,15,Hawaii,2017
167,1,1,17,1,1127.0,HI,15,Hawaii,2017
168,1,1,17,1,1046.0,HI,15,Hawaii,2017
169,1,1,17,1,1266.0,HI,15,Hawaii,2018
170,1,1,17,1,1274.0,HI,15,Hawaii,2018
171,1,1,17,1,1310.0,HI,15,Hawaii,2018
172,1,1,17,1,1303.0,HI,15,Hawaii,2018
173,1,1,17,1,1286.0,HI,15,Hawaii,2018
174,1,1,17,1,1348.0,HI,15,Hawaii,2018
175,1,1,17,1,1325.0,HI,15,Hawaii,2018
176,1,1,17,1,1323.0,HI,15,Hawaii,2018
177,1,1,17,1,1138.0,HI,15,Hawaii,2018
178,1,1,17,1,1152.0,HI,15,Hawaii,2018
179,1,1,17,1,1407.0,HI,15,Hawaii,2018
180,1,1,17,1,1344.0,HI,15,Hawaii,2018
181,1,1,17,1,1311.0,HI,15,Hawaii,2019
182,1,1,17,1,1349.0,HI,15,Hawaii,2019
183,1,1,17,1,1383.0,HI,15,Hawaii,2019
184,1,1,17,1,1145.0,HI,15,Hawaii,2019
185,1,1,17,1,1106.0,HI,15,Hawaii,2019
186,1,1,17,1,1137.0,HI,15,Hawaii,2019
187,1,1,17,1,1103.0,HI,15,Hawaii,2019
188,1,1,17,1,1121.0,HI,15,Hawaii,2019
189,1,1,17,1,1183.0,HI,15,Hawaii,2019
190,1,1,17,1,1220.0,HI,15,Hawaii,2019
191,1,1,17,1,1191.0,HI,15,Hawaii,2019
192,1,1,17,1,1310.0,HI,15,Hawaii,2019
193,1,1,17,1,1075.0,HI,15,Hawaii,2020
194,1,1,17,1,1205.0,HI,15,Hawaii,2020
195,1,1,17,1,1011.0,HI,15,Hawaii,2020
196,1,1,17,1,1008.0,HI,15,Hawaii,2020
197,1,1,17,1,1139.0,HI,15,Hawaii,2020
198,1,1,17,1,1420.0,HI,15,Hawaii,2020
199,1,1,17,1,1508.0,HI,15,Hawaii,2020
200,1,1,17,1,1540.0,HI,15,Hawaii,2020
201,1,1,17,1,1527.0,HI,15,Hawaii,2020
202,1,1,17,1,1504.0,HI,15,Hawaii,2020
203,1,1,17,1,1466.0,HI,15,Hawaii,2020
204,1,1,17,1,1323.0,HI,15,Hawaii,2020
13,1,1,18,1,1177.0,ID,16,Idaho,2005
14,1,1,18,1,1211.0,ID,16,Idaho,2005
15,1,1,18,1,1175.0,ID,16,Idaho,2005
16,1,1,18,1,1155.0,ID,16,Idaho,2005
17,1,1,18,1,1206.0,ID,16,Idaho,2005
18,1,1,18,1,1209.0,ID,16,Idaho,2005
19,1,1,18,1,1202.0,ID,16,Idaho,2005
20,1,1,18,1,1275.0,ID,16,Idaho,2005
21,1,1,18,1,1025.0,ID,16,Idaho,2005
22,1,1,18,1,1423.0,ID,16,Idaho,2005
23,1,1,18,1,1504.0,ID,16,Idaho,2005
24,1,1,18,1,1629.0,ID,16,Idaho,2005
25,1,1,18,1,1477.0,ID,16,Idaho,2006
26,1,1,18,1,1441.0,ID,16,Idaho,2006
27,1,1,18,1,1484.0,ID,16,Idaho,2006
28,1,1,18,1,1488.0,ID,16,Idaho,2006
29,1,1,18,1,1481.0,ID,16,Idaho,2006
30,1,1,18,1,1471.0,ID,16,Idaho,2006
31,1,1,18,1,1395.0,ID,16,Idaho,2006
32,1,1,18,1,1450.0,ID,16,Idaho,2006
33,1,1,18,1,1332.0,ID,16,Idaho,2006
34,1,1,18,1,1316.0,ID,16,Idaho,2006
35,1,1,18,1,1136.0,ID,16,Idaho,2006
36,1,1,18,1,1635.0,ID,16,Idaho,2006
37,1,1,18,1,1320.0,ID,16,Idaho,2007
38,1,1,18,1,1420.0,ID,16,Idaho,2007
39,1,1,18,1,1402.0,ID,16,Idaho,2007
40,1,1,18,1,1419.0,ID,16,Idaho,2007
41,1,1,18,1,1375.0,ID,16,Idaho,2007
42,1,1,18,1,1349.0,ID,16,Idaho,2007
43,1,1,18,1,1445.0,ID,16,Idaho,2007
44,1,1,18,1,1372.0,ID,16,Idaho,2007
45,1,1,18,1,1414.0,ID,16,Idaho,2007
46,1,1,18,1,1437.0,ID,16,Idaho,2007
47,1,1,18,1,1317.0,ID,16,Idaho,2007
48,1,1,18,1,1532.0,ID,16,Idaho,2007
49,1,1,18,1,1197.0,ID,16,Idaho,2008
50,1,1,18,1,1225.0,ID,16,Idaho,2008
51,1,1,18,1,1339.0,ID,16,Idaho,2008
52,1,1,18,1,1289.0,ID,16,Idaho,2008
53,1,1,18,1,1285.0,ID,16,Idaho,2008
54,1,1,18,1,1246.0,ID,16,Idaho,2008
55,1,1,18,1,1220.0,ID,16,Idaho,2008
56,1,1,18,1,1239.0,ID,16,Idaho,2008
57,1,1,18,1,1224.0,ID,16,Idaho,2008
58,1,1,18,1,1127.0,ID,16,Idaho,2008
59,1,1,18,1,1103.0,ID,16,Idaho,2008
60,1,1,18,1,1086.0,ID,16,Idaho,2008
61,1,1,18,1,1148.0,ID,16,Idaho,2009
62,1,1,18,1,1059.0,ID,16,Idaho,2009
63,1,1,18,1,1029.0,ID,16,Idaho,2009
64,1,1,18,1,1034.0,ID,16,Idaho,2009
65,1,1,18,1,1069.0,ID,16,Idaho,2009
66,1,1,18,1,1116.0,ID,16,Idaho,2009
67,1,1,18,1,1156.0,ID,16,Idaho,2009
68,1,1,18,1,1089.0,ID,16,Idaho,2009
69,1,1,18,1,1053.0,ID,16,Idaho,2009
70,1,1,18,1,1108.0,ID,16,Idaho,2009
71,1,1,18,1,1049.0,ID,16,Idaho,2009
72,1,1,18,1,1014.0,ID,16,Idaho,2009
73,1,1,18,1,1042.0,ID,16,Idaho,2010
74,1,1,18,1,1119.0,ID,16,Idaho,2010
75,1,1,18,1,1074.0,ID,16,Idaho,2010
76,1,1,18,1,1084.0,ID,16,Idaho,2010
77,1,1,18,1,1118.0,ID,16,Idaho,2010
78,1,1,18,1,1098.0,ID,16,Idaho,2010
79,1,1,18,1,1096.0,ID,16,Idaho,2010
80,1,1,18,1,1009.0,ID,16,Idaho,2010
81,1,1,18,1,1146.0,ID,16,Idaho,2010
82,1,1,18,1,1045.0,ID,16,Idaho,2010
83,1,1,18,1,1107.0,ID,16,Idaho,2010
84,1,1,18,1,960.0,ID,16,Idaho,2010
85,1,1,18,1,1151.0,ID,16,Idaho,2011
86,1,1,18,1,1156.0,ID,16,Idaho,2011
87,1,1,18,1,1098.0,ID,16,Idaho,2011
88,1,1,18,1,1091.0,ID,16,Idaho,2011
89,1,1,18,1,954.0,ID,16,Idaho,2011
90,1,1,18,1,1153.0,ID,16,Idaho,2011
91,1,1,18,1,1106.0,ID,16,Idaho,2011
92,1,1,18,1,1087.0,ID,16,Idaho,2011
93,1,1,18,1,1117.0,ID,16,Idaho,2011
94,1,1,18,1,1032.0,ID,16,Idaho,2011
95,1,1,18,1,1168.0,ID,16,Idaho,2011
96,1,1,18,1,1191.0,ID,16,Idaho,2011
97,1,1,18,1,1057.0,ID,16,Idaho,2012
98,1,1,18,1,1079.0,ID,16,Idaho,2012
99,1,1,18,1,1090.0,ID,16,Idaho,2012
100,1,1,18,1,1135.0,ID,16,Idaho,2012
101,1,1,18,1,1153.0,ID,16,Idaho,2012
102,1,1,18,1,1026.0,ID,16,Idaho,2012
103,1,1,18,1,1018.0,ID,16,Idaho,2012
104,1,1,18,1,1075.0,ID,16,Idaho,2012
105,1,1,18,1,1075.0,ID,16,Idaho,2012
106,1,1,18,1,1104.0,ID,16,Idaho,2012
107,1,1,18,1,1057.0,ID,16,Idaho,2012
108,1,1,18,1,1488.0,ID,16,Idaho,2012
109,1,1,18,1,1110.0,ID,16,Idaho,2013
110,1,1,18,1,1096.0,ID,16,Idaho,2013
111,1,1,18,1,1060.0,ID,16,Idaho,2013
112,1,1,18,1,1093.0,ID,16,Idaho,2013
113,1,1,18,1,1018.0,ID,16,Idaho,2013
114,1,1,18,1,1136.0,ID,16,Idaho,2013
115,1,1,18,1,1156.0,ID,16,Idaho,2013
116,1,1,18,1,1175.0,ID,16,Idaho,2013
117,1,1,18,1,1120.0,ID,16,Idaho,2013
118,1,1,18,1,1121.0,ID,16,Idaho,2013
119,1,1,18,1,1122.0,ID,16,Idaho,2013
120,1,1,18,1,1156.0,ID,16,Idaho,2013
121,1,1,18,1,1143.0,ID,16,Idaho,2014
122,1,1,18,1,1124.0,ID,16,Idaho,2014
123,1,1,18,1,1229.0,ID,16,Idaho,2014
124,1,1,18,1,1211.0,ID,16,Idaho,2014
125,1,1,18,1,1142.0,ID,16,Idaho,2014
126,1,1,18,1,1124.0,ID,16,Idaho,2014
127,1,1,18,1,1119.0,ID,16,Idaho,2014
128,1,1,18,1,1137.0,ID,16,Idaho,2014
129,1,1,18,1,1085.0,ID,16,Idaho,2014
130,1,1,18,1,1149.0,ID,16,Idaho,2014
131,1,1,18,1,1161.0,ID,16,Idaho,2014
132,1,1,18,1,1068.0,ID,16,Idaho,2014
133,1,1,18,1,1396.0,ID,16,Idaho,2015
134,1,1,18,1,1225.0,ID,16,Idaho,2015
135,1,1,18,1,1246.0,ID,16,Idaho,2015
136,1,1,18,1,1190.0,ID,16,Idaho,2015
137,1,1,18,1,1152.0,ID,16,Idaho,2015
138,1,1,18,1,1217.0,ID,16,Idaho,2015
139,1,1,18,1,1201.0,ID,16,Idaho,2015
140,1,1,18,1,1182.0,ID,16,Idaho,2015
141,1,1,18,1,1256.0,ID,16,Idaho,2015
142,1,1,18,1,1302.0,ID,16,Idaho,2015
143,1,1,18,1,1243.0,ID,16,Idaho,2015
144,1,1,18,1,1298.0,ID,16,Idaho,2015
145,1,1,18,1,1581.0,ID,16,Idaho,2016
146,1,1,18,1,1402.0,ID,16,Idaho,2016
147,1,1,18,1,1356.0,ID,16,Idaho,2016
148,1,1,18,1,1348.0,ID,16,Idaho,2016
149,1,1,18,1,1446.0,ID,16,Idaho,2016
150,1,1,18,1,1327.0,ID,16,Idaho,2016
151,1,1,18,1,1597.0,ID,16,Idaho,2016
152,1,1,18,1,1442.0,ID,16,Idaho,2016
153,1,1,18,1,1554.0,ID,16,Idaho,2016
154,1,1,18,1,1493.0,ID,16,Idaho,2016
155,1,1,18,1,1490.0,ID,16,Idaho,2016
156,1,1,18,1,1442.0,ID,16,Idaho,2016
157,1,1,18,1,1385.0,ID,16,Idaho,2017
158,1,1,18,1,1374.0,ID,16,Idaho,2017
159,1,1,18,1,1481.0,ID,16,Idaho,2017
160,1,1,18,1,1490.0,ID,16,Idaho,2017
161,1,1,18,1,1483.0,ID,16,Idaho,2017
162,1,1,18,1,1478.0,ID,16,Idaho,2017
163,1,1,18,1,1562.0,ID,16,Idaho,2017
164,1,1,18,1,1581.0,ID,16,Idaho,2017
165,1,1,18,1,1537.0,ID,16,Idaho,2017
166,1,1,18,1,1581.0,ID,16,Idaho,2017
167,1,1,18,1,1576.0,ID,16,Idaho,2017
168,1,1,18,1,1413.0,ID,16,Idaho,2017
169,1,1,18,1,1722.0,ID,16,Idaho,2018
170,1,1,18,1,1729.0,ID,16,Idaho,2018
171,1,1,18,1,1772.0,ID,16,Idaho,2018
172,1,1,18,1,1837.0,ID,16,Idaho,2018
173,1,1,18,1,1976.0,ID,16,Idaho,2018
174,1,1,18,1,1969.0,ID,16,Idaho,2018
175,1,1,18,1,1890.0,ID,16,Idaho,2018
176,1,1,18,1,1912.0,ID,16,Idaho,2018
177,1,1,18,1,1891.0,ID,16,Idaho,2018
178,1,1,18,1,1900.0,ID,16,Idaho,2018
179,1,1,18,1,2153.0,ID,16,Idaho,2018
180,1,1,18,1,2003.0,ID,16,Idaho,2018
181,1,1,18,1,1971.0,ID,16,Idaho,2019
182,1,1,18,1,1986.0,ID,16,Idaho,2019
183,1,1,18,1,1916.0,ID,16,Idaho,2019
184,1,1,18,1,1641.0,ID,16,Idaho,2019
185,1,1,18,1,1706.0,ID,16,Idaho,2019
186,1,1,18,1,1754.0,ID,16,Idaho,2019
187,1,1,18,1,1538.0,ID,16,Idaho,2019
188,1,1,18,1,1835.0,ID,16,Idaho,2019
189,1,1,18,1,1729.0,ID,16,Idaho,2019
190,1,1,18,1,1830.0,ID,16,Idaho,2019
191,1,1,18,1,1761.0,ID,16,Idaho,2019
192,1,1,18,1,1942.0,ID,16,Idaho,2019
193,1,1,18,1,1836.0,ID,16,Idaho,2020
194,1,1,18,1,1862.0,ID,16,Idaho,2020
195,1,1,18,1,1588.0,ID,16,Idaho,2020
196,1,1,18,1,1203.0,ID,16,Idaho,2020
197,1,1,18,1,1751.0,ID,16,Idaho,2020
198,1,1,18,1,1952.0,ID,16,Idaho,2020
199,1,1,18,1,2107.0,ID,16,Idaho,2020
200,1,1,18,1,1988.0,ID,16,Idaho,2020
201,1,1,18,1,2039.0,ID,16,Idaho,2020
202,1,1,18,1,1976.0,ID,16,Idaho,2020
203,1,1,18,1,2167.0,ID,16,Idaho,2020
204,1,1,18,1,1824.0,ID,16,Idaho,2020
13,1,1,19,1,7799.0,IL,17,Illinois,2005
14,1,1,19,1,8067.0,IL,17,Illinois,2005
15,1,1,19,1,7590.0,IL,17,Illinois,2005
16,1,1,19,1,8047.0,IL,17,Illinois,2005
17,1,1,19,1,7651.0,IL,17,Illinois,2005
18,1,1,19,1,8400.0,IL,17,Illinois,2005
19,1,1,19,1,7862.0,IL,17,Illinois,2005
20,1,1,19,1,7173.0,IL,17,Illinois,2005
21,1,1,19,1,7776.0,IL,17,Illinois,2005
22,1,1,19,1,8907.0,IL,17,Illinois,2005
23,1,1,19,1,8285.0,IL,17,Illinois,2005
24,1,1,19,1,8362.0,IL,17,Illinois,2005
25,1,1,19,1,8156.0,IL,17,Illinois,2006
26,1,1,19,1,8154.0,IL,17,Illinois,2006
27,1,1,19,1,8438.0,IL,17,Illinois,2006
28,1,1,19,1,8182.0,IL,17,Illinois,2006
29,1,1,19,1,8298.0,IL,17,Illinois,2006
30,1,1,19,1,8121.0,IL,17,Illinois,2006
31,1,1,19,1,8328.0,IL,17,Illinois,2006
32,1,1,19,1,8248.0,IL,17,Illinois,2006
33,1,1,19,1,7929.0,IL,17,Illinois,2006
34,1,1,19,1,7854.0,IL,17,Illinois,2006
35,1,1,19,1,7571.0,IL,17,Illinois,2006
36,1,1,19,1,8712.0,IL,17,Illinois,2006
37,1,1,19,1,7876.0,IL,17,Illinois,2007
38,1,1,19,1,7837.0,IL,17,Illinois,2007
39,1,1,19,1,8191.0,IL,17,Illinois,2007
40,1,1,19,1,7955.0,IL,17,Illinois,2007
41,1,1,19,1,8429.0,IL,17,Illinois,2007
42,1,1,19,1,8235.0,IL,17,Illinois,2007
43,1,1,19,1,8444.0,IL,17,Illinois,2007
44,1,1,19,1,8418.0,IL,17,Illinois,2007
45,1,1,19,1,8645.0,IL,17,Illinois,2007
46,1,1,19,1,8838.0,IL,17,Illinois,2007
47,1,1,19,1,8359.0,IL,17,Illinois,2007
48,1,1,19,1,9047.0,IL,17,Illinois,2007
49,1,1,19,1,8523.0,IL,17,Illinois,2008
50,1,1,19,1,8946.0,IL,17,Illinois,2008
51,1,1,19,1,10096.0,IL,17,Illinois,2008
52,1,1,19,1,9928.0,IL,17,Illinois,2008
53,1,1,19,1,9215.0,IL,17,Illinois,2008
54,1,1,19,1,8881.0,IL,17,Illinois,2008
55,1,1,19,1,8583.0,IL,17,Illinois,2008
56,1,1,19,1,8875.0,IL,17,Illinois,2008
57,1,1,19,1,8288.0,IL,17,Illinois,2008
58,1,1,19,1,8100.0,IL,17,Illinois,2008
59,1,1,19,1,8054.0,IL,17,Illinois,2008
60,1,1,19,1,7130.0,IL,17,Illinois,2008
61,1,1,19,1,8333.0,IL,17,Illinois,2009
62,1,1,19,1,7785.0,IL,17,Illinois,2009
63,1,1,19,1,7978.0,IL,17,Illinois,2009
64,1,1,19,1,7966.0,IL,17,Illinois,2009
65,1,1,19,1,7956.0,IL,17,Illinois,2009
66,1,1,19,1,8198.0,IL,17,Illinois,2009
67,1,1,19,1,8044.0,IL,17,Illinois,2009
68,1,1,19,1,7935.0,IL,17,Illinois,2009
69,1,1,19,1,8205.0,IL,17,Illinois,2009
70,1,1,19,1,8003.0,IL,17,Illinois,2009
71,1,1,19,1,8356.0,IL,17,Illinois,2009
72,1,1,19,1,7927.0,IL,17,Illinois,2009
73,1,1,19,1,7806.0,IL,17,Illinois,2010
74,1,1,19,1,8068.0,IL,17,Illinois,2010
75,1,1,19,1,8227.0,IL,17,Illinois,2010
76,1,1,19,1,8063.0,IL,17,Illinois,2010
77,1,1,19,1,8347.0,IL,17,Illinois,2010
78,1,1,19,1,8154.0,IL,17,Illinois,2010
79,1,1,19,1,8253.0,IL,17,Illinois,2010
80,1,1,19,1,8240.0,IL,17,Illinois,2010
81,1,1,19,1,8444.0,IL,17,Illinois,2010
82,1,1,19,1,8697.0,IL,17,Illinois,2010
83,1,1,19,1,8753.0,IL,17,Illinois,2010
84,1,1,19,1,8200.0,IL,17,Illinois,2010
85,1,1,19,1,8883.0,IL,17,Illinois,2011
86,1,1,19,1,8418.0,IL,17,Illinois,2011
87,1,1,19,1,8133.0,IL,17,Illinois,2011
88,1,1,19,1,8297.0,IL,17,Illinois,2011
89,1,1,19,1,7402.0,IL,17,Illinois,2011
90,1,1,19,1,8925.0,IL,17,Illinois,2011
91,1,1,19,1,8368.0,IL,17,Illinois,2011
92,1,1,19,1,8205.0,IL,17,Illinois,2011
93,1,1,19,1,8132.0,IL,17,Illinois,2011
94,1,1,19,1,8046.0,IL,17,Illinois,2011
95,1,1,19,1,8575.0,IL,17,Illinois,2011
96,1,1,19,1,8739.0,IL,17,Illinois,2011
97,1,1,19,1,6765.0,IL,17,Illinois,2012
98,1,1,19,1,7853.0,IL,17,Illinois,2012
99,1,1,19,1,7986.0,IL,17,Illinois,2012
100,1,1,19,1,8135.0,IL,17,Illinois,2012
101,1,1,19,1,8401.0,IL,17,Illinois,2012
102,1,1,19,1,7853.0,IL,17,Illinois,2012
103,1,1,19,1,7897.0,IL,17,Illinois,2012
104,1,1,19,1,7870.0,IL,17,Illinois,2012
105,1,1,19,1,7861.0,IL,17,Illinois,2012
106,1,1,19,1,7936.0,IL,17,Illinois,2012
107,1,1,19,1,7688.0,IL,17,Illinois,2012
108,1,1,19,1,10229.0,IL,17,Illinois,2012
109,1,1,19,1,8227.0,IL,17,Illinois,2013
110,1,1,19,1,8137.0,IL,17,Illinois,2013
111,1,1,19,1,8175.0,IL,17,Illinois,2013
112,1,1,19,1,7914.0,IL,17,Illinois,2013
113,1,1,19,1,7387.0,IL,17,Illinois,2013
114,1,1,19,1,7897.0,IL,17,Illinois,2013
115,1,1,19,1,7812.0,IL,17,Illinois,2013
116,1,1,19,1,7920.0,IL,17,Illinois,2013
117,1,1,19,1,7866.0,IL,17,Illinois,2013
118,1,1,19,1,8140.0,IL,17,Illinois,2013
119,1,1,19,1,8273.0,IL,17,Illinois,2013
120,1,1,19,1,8175.0,IL,17,Illinois,2013
121,1,1,19,1,7488.0,IL,17,Illinois,2014
122,1,1,19,1,8032.0,IL,17,Illinois,2014
123,1,1,19,1,8282.0,IL,17,Illinois,2014
124,1,1,19,1,8165.0,IL,17,Illinois,2014
125,1,1,19,1,8247.0,IL,17,Illinois,2014
126,1,1,19,1,8259.0,IL,17,Illinois,2014
127,1,1,19,1,8192.0,IL,17,Illinois,2014
128,1,1,19,1,8432.0,IL,17,Illinois,2014
129,1,1,19,1,8529.0,IL,17,Illinois,2014
130,1,1,19,1,8232.0,IL,17,Illinois,2014
131,1,1,19,1,7951.0,IL,17,Illinois,2014
132,1,1,19,1,7551.0,IL,17,Illinois,2014
133,1,1,19,1,8920.0,IL,17,Illinois,2015
134,1,1,19,1,8373.0,IL,17,Illinois,2015
135,1,1,19,1,8360.0,IL,17,Illinois,2015
136,1,1,19,1,8345.0,IL,17,Illinois,2015
137,1,1,19,1,7853.0,IL,17,Illinois,2015
138,1,1,19,1,8334.0,IL,17,Illinois,2015
139,1,1,19,1,8469.0,IL,17,Illinois,2015
140,1,1,19,1,8183.0,IL,17,Illinois,2015
141,1,1,19,1,8186.0,IL,17,Illinois,2015
142,1,1,19,1,8424.0,IL,17,Illinois,2015
143,1,1,19,1,8293.0,IL,17,Illinois,2015
144,1,1,19,1,7750.0,IL,17,Illinois,2015
145,1,1,19,1,8967.0,IL,17,Illinois,2016
146,1,1,19,1,8174.0,IL,17,Illinois,2016
147,1,1,19,1,8048.0,IL,17,Illinois,2016
148,1,1,19,1,8190.0,IL,17,Illinois,2016
149,1,1,19,1,8716.0,IL,17,Illinois,2016
150,1,1,19,1,7353.0,IL,17,Illinois,2016
151,1,1,19,1,8833.0,IL,17,Illinois,2016
152,1,1,19,1,8578.0,IL,17,Illinois,2016
