per_idx,cat_idx,dt_idx,geo_idx,is_adj,state_formations,STATE,state_fips,STATE_NAME,year
210,1,6,19,1,1069.0,IL,17,Illinois,2021
211,1,6,19,1,1100.0,IL,17,Illinois,2021
212,1,6,19,1,1054.0,IL,17,Illinois,2021
213,1,6,19,1,1101.0,IL,17,Illinois,2021
214,1,6,19,1,1087.0,IL,17,Illinois,2021
215,1,6,19,1,1106.0,IL,17,Illinois,2021
216,1,6,19,1,1055.0,IL,17,Illinois,2021
13,1,6,20,1,659.0,IN,18,Indiana,2005
14,1,6,20,1,647.0,IN,18,Indiana,2005
15,1,6,20,1,642.0,IN,18,Indiana,2005
16,1,6,20,1,686.0,IN,18,Indiana,2005
17,1,6,20,1,636.0,IN,18,Indiana,2005
18,1,6,20,1,749.0,IN,18,Indiana,2005
19,1,6,20,1,632.0,IN,18,Indiana,2005
20,1,6,20,1,569.0,IN,18,Indiana,2005
21,1,6,20,1,631.0,IN,18,Indiana,2005
22,1,6,20,1,672.0,IN,18,Indiana,2005
23,1,6,20,1,692.0,IN,18,Indiana,2005
24,1,6,20,1,633.0,IN,18,Indiana,2005
25,1,6,20,1,676.0,IN,18,Indiana,2006
26,1,6,20,1,620.0,IN,18,Indiana,2006
27,1,6,20,1,632.0,IN,18,Indiana,2006
28,1,6,20,1,634.0,IN,18,Indiana,2006
29,1,6,20,1,632.0,IN,18,Indiana,2006
30,1,6,20,1,630.0,IN,18,Indiana,2006
31,1,6,20,1,658.0,IN,18,Indiana,2006
32,1,6,20,1,583.0,IN,18,Indiana,2006
33,1,6,20,1,606.0,IN,18,Indiana,2006
34,1,6,20,1,556.0,IN,18,Indiana,2006
35,1,6,20,1,563.0,IN,18,Indiana,2006
36,1,6,20,1,649.0,IN,18,Indiana,2006
37,1,6,20,1,542.0,IN,18,Indiana,2007
38,1,6,20,1,596.0,IN,18,Indiana,2007
39,1,6,20,1,591.0,IN,18,Indiana,2007
40,1,6,20,1,515.0,IN,18,Indiana,2007
41,1,6,20,1,556.0,IN,18,Indiana,2007
42,1,6,20,1,600.0,IN,18,Indiana,2007
43,1,6,20,1,567.0,IN,18,Indiana,2007
44,1,6,20,1,578.0,IN,18,Indiana,2007
45,1,6,20,1,563.0,IN,18,Indiana,2007
46,1,6,20,1,570.0,IN,18,Indiana,2007
47,1,6,20,1,479.0,IN,18,Indiana,2007
48,1,6,20,1,637.0,IN,18,Indiana,2007
49,1,6,20,1,511.0,IN,18,Indiana,2008
50,1,6,20,1,532.0,IN,18,Indiana,2008
51,1,6,20,1,483.0,IN,18,Indiana,2008
52,1,6,20,1,464.0,IN,18,Indiana,2008
53,1,6,20,1,463.0,IN,18,Indiana,2008
54,1,6,20,1,394.0,IN,18,Indiana,2008
55,1,6,20,1,443.0,IN,18,Indiana,2008
56,1,6,20,1,456.0,IN,18,Indiana,2008
57,1,6,20,1,426.0,IN,18,Indiana,2008
58,1,6,20,1,370.0,IN,18,Indiana,2008
59,1,6,20,1,418.0,IN,18,Indiana,2008
60,1,6,20,1,423.0,IN,18,Indiana,2008
61,1,6,20,1,428.0,IN,18,Indiana,2009
62,1,6,20,1,383.0,IN,18,Indiana,2009
63,1,6,20,1,426.0,IN,18,Indiana,2009
64,1,6,20,1,435.0,IN,18,Indiana,2009
65,1,6,20,1,441.0,IN,18,Indiana,2009
66,1,6,20,1,398.0,IN,18,Indiana,2009
67,1,6,20,1,398.0,IN,18,Indiana,2009
68,1,6,20,1,415.0,IN,18,Indiana,2009
69,1,6,20,1,424.0,IN,18,Indiana,2009
70,1,6,20,1,412.0,IN,18,Indiana,2009
71,1,6,20,1,418.0,IN,18,Indiana,2009
72,1,6,20,1,394.0,IN,18,Indiana,2009
73,1,6,20,1,401.0,IN,18,Indiana,2010
74,1,6,20,1,436.0,IN,18,Indiana,2010
75,1,6,20,1,416.0,IN,18,Indiana,2010
76,1,6,20,1,436.0,IN,18,Indiana,2010
77,1,6,20,1,428.0,IN,18,Indiana,2010
78,1,6,20,1,415.0,IN,18,Indiana,2010
79,1,6,20,1,418.0,IN,18,Indiana,2010
80,1,6,20,1,420.0,IN,18,Indiana,2010
81,1,6,20,1,420.0,IN,18,Indiana,2010
82,1,6,20,1,444.0,IN,18,Indiana,2010
83,1,6,20,1,383.0,IN,18,Indiana,2010
84,1,6,20,1,389.0,IN,18,Indiana,2010
85,1,6,20,1,490.0,IN,18,Indiana,2011
86,1,6,20,1,402.0,IN,18,Indiana,2011
87,1,6,20,1,410.0,IN,18,Indiana,2011
88,1,6,20,1,401.0,IN,18,Indiana,2011
89,1,6,20,1,364.0,IN,18,Indiana,2011
90,1,6,20,1,453.0,IN,18,Indiana,2011
91,1,6,20,1,447.0,IN,18,Indiana,2011
92,1,6,20,1,396.0,IN,18,Indiana,2011
93,1,6,20,1,406.0,IN,18,Indiana,2011
94,1,6,20,1,419.0,IN,18,Indiana,2011
95,1,6,20,1,456.0,IN,18,Indiana,2011
96,1,6,20,1,447.0,IN,18,Indiana,2011
97,1,6,20,1,412.0,IN,18,Indiana,2012
98,1,6,20,1,409.0,IN,18,Indiana,2012
99,1,6,20,1,416.0,IN,18,Indiana,2012
100,1,6,20,1,421.0,IN,18,Indiana,2012
101,1,6,20,1,417.0,IN,18,Indiana,2012
102,1,6,20,1,394.0,IN,18,Indiana,2012
103,1,6,20,1,416.0,IN,18,Indiana,2012
104,1,6,20,1,388.0,IN,18,Indiana,2012
105,1,6,20,1,422.0,IN,18,Indiana,2012
106,1,6,20,1,411.0,IN,18,Indiana,2012
107,1,6,20,1,401.0,IN,18,Indiana,2012
108,1,6,20,1,599.0,IN,18,Indiana,2012
109,1,6,20,1,403.0,IN,18,Indiana,2013
110,1,6,20,1,405.0,IN,18,Indiana,2013
111,1,6,20,1,410.0,IN,18,Indiana,2013
112,1,6,20,1,375.0,IN,18,Indiana,2013
113,1,6,20,1,420.0,IN,18,Indiana,2013
114,1,6,20,1,438.0,IN,18,Indiana,2013
115,1,6,20,1,390.0,IN,18,Indiana,2013
116,1,6,20,1,458.0,IN,18,Indiana,2013
117,1,6,20,1,420.0,IN,18,Indiana,2013
118,1,6,20,1,426.0,IN,18,Indiana,2013
119,1,6,20,1,431.0,IN,18,Indiana,2013
120,1,6,20,1,407.0,IN,18,Indiana,2013
121,1,6,20,1,335.0,IN,18,Indiana,2014
122,1,6,20,1,411.0,IN,18,Indiana,2014
123,1,6,20,1,405.0,IN,18,Indiana,2014
124,1,6,20,1,440.0,IN,18,Indiana,2014
125,1,6,20,1,391.0,IN,18,Indiana,2014
126,1,6,20,1,418.0,IN,18,Indiana,2014
127,1,6,20,1,442.0,IN,18,Indiana,2014
128,1,6,20,1,466.0,IN,18,Indiana,2014
129,1,6,20,1,385.0,IN,18,Indiana,2014
130,1,6,20,1,383.0,IN,18,Indiana,2014
131,1,6,20,1,391.0,IN,18,Indiana,2014
132,1,6,20,1,397.0,IN,18,Indiana,2014
133,1,6,20,1,449.0,IN,18,Indiana,2015
134,1,6,20,1,432.0,IN,18,Indiana,2015
135,1,6,20,1,432.0,IN,18,Indiana,2015
136,1,6,20,1,427.0,IN,18,Indiana,2015
137,1,6,20,1,409.0,IN,18,Indiana,2015
138,1,6,20,1,432.0,IN,18,Indiana,2015
139,1,6,20,1,385.0,IN,18,Indiana,2015
140,1,6,20,1,454.0,IN,18,Indiana,2015
141,1,6,20,1,439.0,IN,18,Indiana,2015
142,1,6,20,1,429.0,IN,18,Indiana,2015
143,1,6,20,1,453.0,IN,18,Indiana,2015
144,1,6,20,1,403.0,IN,18,Indiana,2015
145,1,6,20,1,436.0,IN,18,Indiana,2016
146,1,6,20,1,429.0,IN,18,Indiana,2016
147,1,6,20,1,430.0,IN,18,Indiana,2016
148,1,6,20,1,396.0,IN,18,Indiana,2016
149,1,6,20,1,461.0,IN,18,Indiana,2016
150,1,6,20,1,361.0,IN,18,Indiana,2016
151,1,6,20,1,435.0,IN,18,Indiana,2016
152,1,6,20,1,405.0,IN,18,Indiana,2016
153,1,6,20,1,433.0,IN,18,Indiana,2016
154,1,6,20,1,443.0,IN,18,Indiana,2016
155,1,6,20,1,420.0,IN,18,Indiana,2016
156,1,6,20,1,455.0,IN,18,Indiana,2016
157,1,6,20,1,432.0,IN,18,Indiana,2017
158,1,6,20,1,425.0,IN,18,Indiana,2017
159,1,6,20,1,418.0,IN,18,Indiana,2017
160,1,6,20,1,445.0,IN,18,Indiana,2017
161,1,6,20,1,458.0,IN,18,Indiana,2017
162,1,6,20,1,429.0,IN,18,Indiana,2017
163,1,6,20,1,416.0,IN,18,Indiana,2017
164,1,6,20,1,433.0,IN,18,Indiana,2017
165,1,6,20,1,374.0,IN,18,Indiana,2017
166,1,6,20,1,460.0,IN,18,Indiana,2017
167,1,6,20,1,443.0,IN,18,Indiana,2017
168,1,6,20,1,453.0,IN,18,Indiana,2017
169,1,6,20,1,434.0,IN,18,Indiana,2018
170,1,6,20,1,497.0,IN,18,Indiana,2018
171,1,6,20,1,444.0,IN,18,Indiana,2018
172,1,6,20,1,435.0,IN,18,Indiana,2018
173,1,6,20,1,410.0,IN,18,Indiana,2018
174,1,6,20,1,428.0,IN,18,Indiana,2018
175,1,6,20,1,445.0,IN,18,Indiana,2018
176,1,6,20,1,429.0,IN,18,Indiana,2018
177,1,6,20,1,442.0,IN,18,Indiana,2018
178,1,6,20,1,409.0,IN,18,Indiana,2018
179,1,6,20,1,412.0,IN,18,Indiana,2018
180,1,6,20,1,436.0,IN,18,Indiana,2018
181,1,6,20,1,382.0,IN,18,Indiana,2019
182,1,6,20,1,439.0,IN,18,Indiana,2019
183,1,6,20,1,455.0,IN,18,Indiana,2019
184,1,6,20,1,453.0,IN,18,Indiana,2019
185,1,6,20,1,464.0,IN,18,Indiana,2019
186,1,6,20,1,448.0,IN,18,Indiana,2019
187,1,6,20,1,421.0,IN,18,Indiana,2019
188,1,6,20,1,445.0,IN,18,Indiana,2019
189,1,6,20,1,440.0,IN,18,Indiana,2019
190,1,6,20,1,462.0,IN,18,Indiana,2019
191,1,6,20,1,444.0,IN,18,Indiana,2019
192,1,6,20,1,446.0,IN,18,Indiana,2019
193,1,6,20,1,455.0,IN,18,Indiana,2020
194,1,6,20,1,443.0,IN,18,Indiana,2020
195,1,6,20,1,362.0,IN,18,Indiana,2020
196,1,6,20,1,296.0,IN,18,Indiana,2020
197,1,6,20,1,429.0,IN,18,Indiana,2020
198,1,6,20,1,456.0,IN,18,Indiana,2020
199,1,6,20,1,516.0,IN,18,Indiana,2020
200,1,6,20,1,553.0,IN,18,Indiana,2020
201,1,6,20,1,519.0,IN,18,Indiana,2020
202,1,6,20,1,488.0,IN,18,Indiana,2020
203,1,6,20,1,508.0,IN,18,Indiana,2020
204,1,6,20,1,428.0,IN,18,Indiana,2020
205,1,6,20,1,541.0,IN,18,Indiana,2021
206,1,6,20,1,517.0,IN,18,Indiana,2021
207,1,6,20,1,525.0,IN,18,Indiana,2021
208,1,6,20,1,526.0,IN,18,Indiana,2021
209,1,6,20,1,527.0,IN,18,Indiana,2021
210,1,6,20,1,550.0,IN,18,Indiana,2021
211,1,6,20,1,526.0,IN,18,Indiana,2021
212,1,6,20,1,521.0,IN,18,Indiana,2021
213,1,6,20,1,512.0,IN,18,Indiana,2021
214,1,6,20,1,532.0,IN,18,Indiana,2021
215,1,6,20,1,570.0,IN,18,Indiana,2021
216,1,6,20,1,542.0,IN,18,Indiana,2021
13,1,6,21,1,338.0,IA,19,Iowa,2005
14,1,6,21,1,341.0,IA,19,Iowa,2005
15,1,6,21,1,351.0,IA,19,Iowa,2005
16,1,6,21,1,329.0,IA,19,Iowa,2005
17,1,6,21,1,332.0,IA,19,Iowa,2005
18,1,6,21,1,403.0,IA,19,Iowa,2005
19,1,6,21,1,314.0,IA,19,Iowa,2005
20,1,6,21,1,341.0,IA,19,Iowa,2005
21,1,6,21,1,293.0,IA,19,Iowa,2005
22,1,6,21,1,362.0,IA,19,Iowa,2005
23,1,6,21,1,352.0,IA,19,Iowa,2005
24,1,6,21,1,347.0,IA,19,Iowa,2005
25,1,6,21,1,313.0,IA,19,Iowa,2006
26,1,6,21,1,305.0,IA,19,Iowa,2006
27,1,6,21,1,333.0,IA,19,Iowa,2006
28,1,6,21,1,313.0,IA,19,Iowa,2006
29,1,6,21,1,296.0,IA,19,Iowa,2006
30,1,6,21,1,289.0,IA,19,Iowa,2006
31,1,6,21,1,311.0,IA,19,Iowa,2006
32,1,6,21,1,290.0,IA,19,Iowa,2006
33,1,6,21,1,293.0,IA,19,Iowa,2006
34,1,6,21,1,303.0,IA,19,Iowa,2006
35,1,6,21,1,252.0,IA,19,Iowa,2006
36,1,6,21,1,318.0,IA,19,Iowa,2006
37,1,6,21,1,313.0,IA,19,Iowa,2007
38,1,6,21,1,287.0,IA,19,Iowa,2007
39,1,6,21,1,267.0,IA,19,Iowa,2007
40,1,6,21,1,300.0,IA,19,Iowa,2007
41,1,6,21,1,285.0,IA,19,Iowa,2007
42,1,6,21,1,286.0,IA,19,Iowa,2007
43,1,6,21,1,,IA,19,Iowa,2007
44,1,6,21,1,270.0,IA,19,Iowa,2007
45,1,6,21,1,,IA,19,Iowa,2007
46,1,6,21,1,249.0,IA,19,Iowa,2007
47,1,6,21,1,261.0,IA,19,Iowa,2007
48,1,6,21,1,254.0,IA,19,Iowa,2007
49,1,6,21,1,253.0,IA,19,Iowa,2008
50,1,6,21,1,277.0,IA,19,Iowa,2008
51,1,6,21,1,249.0,IA,19,Iowa,2008
52,1,6,21,1,252.0,IA,19,Iowa,2008
53,1,6,21,1,255.0,IA,19,Iowa,2008
54,1,6,21,1,252.0,IA,19,Iowa,2008
55,1,6,21,1,233.0,IA,19,Iowa,2008
56,1,6,21,1,270.0,IA,19,Iowa,2008
57,1,6,21,1,216.0,IA,19,Iowa,2008
58,1,6,21,1,228.0,IA,19,Iowa,2008
59,1,6,21,1,212.0,IA,19,Iowa,2008
60,1,6,21,1,208.0,IA,19,Iowa,2008
61,1,6,21,1,215.0,IA,19,Iowa,2009
62,1,6,21,1,213.0,IA,19,Iowa,2009
63,1,6,21,1,207.0,IA,19,Iowa,2009
64,1,6,21,1,181.0,IA,19,Iowa,2009
65,1,6,21,1,220.0,IA,19,Iowa,2009
66,1,6,21,1,217.0,IA,19,Iowa,2009
67,1,6,21,1,221.0,IA,19,Iowa,2009
68,1,6,21,1,256.0,IA,19,Iowa,2009
69,1,6,21,1,258.0,IA,19,Iowa,2009
70,1,6,21,1,219.0,IA,19,Iowa,2009
71,1,6,21,1,218.0,IA,19,Iowa,2009
72,1,6,21,1,219.0,IA,19,Iowa,2009
73,1,6,21,1,225.0,IA,19,Iowa,2010
74,1,6,21,1,224.0,IA,19,Iowa,2010
75,1,6,21,1,254.0,IA,19,Iowa,2010
76,1,6,21,1,230.0,IA,19,Iowa,2010
77,1,6,21,1,237.0,IA,19,Iowa,2010
78,1,6,21,1,225.0,IA,19,Iowa,2010
79,1,6,21,1,233.0,IA,19,Iowa,2010
80,1,6,21,1,216.0,IA,19,Iowa,2010
81,1,6,21,1,230.0,IA,19,Iowa,2010
82,1,6,21,1,225.0,IA,19,Iowa,2010
83,1,6,21,1,212.0,IA,19,Iowa,2010
84,1,6,21,1,206.0,IA,19,Iowa,2010
85,1,6,21,1,220.0,IA,19,Iowa,2011
86,1,6,21,1,231.0,IA,19,Iowa,2011
87,1,6,21,1,196.0,IA,19,Iowa,2011
88,1,6,21,1,215.0,IA,19,Iowa,2011
89,1,6,21,1,170.0,IA,19,Iowa,2011
90,1,6,21,1,234.0,IA,19,Iowa,2011
91,1,6,21,1,227.0,IA,19,Iowa,2011
92,1,6,21,1,211.0,IA,19,Iowa,2011
93,1,6,21,1,211.0,IA,19,Iowa,2011
94,1,6,21,1,223.0,IA,19,Iowa,2011
95,1,6,21,1,244.0,IA,19,Iowa,2011
96,1,6,21,1,227.0,IA,19,Iowa,2011
97,1,6,21,1,216.0,IA,19,Iowa,2012
98,1,6,21,1,207.0,IA,19,Iowa,2012
99,1,6,21,1,238.0,IA,19,Iowa,2012
100,1,6,21,1,213.0,IA,19,Iowa,2012
101,1,6,21,1,250.0,IA,19,Iowa,2012
102,1,6,21,1,193.0,IA,19,Iowa,2012
103,1,6,21,1,200.0,IA,19,Iowa,2012
104,1,6,21,1,211.0,IA,19,Iowa,2012
105,1,6,21,1,241.0,IA,19,Iowa,2012
106,1,6,21,1,184.0,IA,19,Iowa,2012
107,1,6,21,1,227.0,IA,19,Iowa,2012
108,1,6,21,1,216.0,IA,19,Iowa,2012
109,1,6,21,1,210.0,IA,19,Iowa,2013
110,1,6,21,1,190.0,IA,19,Iowa,2013
111,1,6,21,1,191.0,IA,19,Iowa,2013
112,1,6,21,1,206.0,IA,19,Iowa,2013
113,1,6,21,1,201.0,IA,19,Iowa,2013
114,1,6,21,1,217.0,IA,19,Iowa,2013
115,1,6,21,1,237.0,IA,19,Iowa,2013
116,1,6,21,1,216.0,IA,19,Iowa,2013
117,1,6,21,1,202.0,IA,19,Iowa,2013
118,1,6,21,1,210.0,IA,19,Iowa,2013
119,1,6,21,1,201.0,IA,19,Iowa,2013
120,1,6,21,1,241.0,IA,19,Iowa,2013
121,1,6,21,1,218.0,IA,19,Iowa,2014
122,1,6,21,1,239.0,IA,19,Iowa,2014
123,1,6,21,1,212.0,IA,19,Iowa,2014
124,1,6,21,1,221.0,IA,19,Iowa,2014
125,1,6,21,1,211.0,IA,19,Iowa,2014
126,1,6,21,1,202.0,IA,19,Iowa,2014
127,1,6,21,1,197.0,IA,19,Iowa,2014
128,1,6,21,1,218.0,IA,19,Iowa,2014
129,1,6,21,1,196.0,IA,19,Iowa,2014
130,1,6,21,1,218.0,IA,19,Iowa,2014
131,1,6,21,1,196.0,IA,19,Iowa,2014
132,1,6,21,1,153.0,IA,19,Iowa,2014
133,1,6,21,1,256.0,IA,19,Iowa,2015
134,1,6,21,1,218.0,IA,19,Iowa,2015
135,1,6,21,1,213.0,IA,19,Iowa,2015
136,1,6,21,1,228.0,IA,19,Iowa,2015
137,1,6,21,1,224.0,IA,19,Iowa,2015
138,1,6,21,1,231.0,IA,19,Iowa,2015
139,1,6,21,1,218.0,IA,19,Iowa,2015
140,1,6,21,1,221.0,IA,19,Iowa,2015
141,1,6,21,1,239.0,IA,19,Iowa,2015
142,1,6,21,1,238.0,IA,19,Iowa,2015
143,1,6,21,1,220.0,IA,19,Iowa,2015
144,1,6,21,1,199.0,IA,19,Iowa,2015
145,1,6,21,1,250.0,IA,19,Iowa,2016
146,1,6,21,1,195.0,IA,19,Iowa,2016
147,1,6,21,1,247.0,IA,19,Iowa,2016
148,1,6,21,1,220.0,IA,19,Iowa,2016
149,1,6,21,1,234.0,IA,19,Iowa,2016
150,1,6,21,1,210.0,IA,19,Iowa,2016
151,1,6,21,1,225.0,IA,19,Iowa,2016
152,1,6,21,1,218.0,IA,19,Iowa,2016
153,1,6,21,1,243.0,IA,19,Iowa,2016
154,1,6,21,1,212.0,IA,19,Iowa,2016
155,1,6,21,1,221.0,IA,19,Iowa,2016
156,1,6,21,1,240.0,IA,19,Iowa,2016
157,1,6,21,1,200.0,IA,19,Iowa,2017
158,1,6,21,1,222.0,IA,19,Iowa,2017
159,1,6,21,1,226.0,IA,19,Iowa,2017
160,1,6,21,1,235.0,IA,19,Iowa,2017
161,1,6,21,1,234.0,IA,19,Iowa,2017
162,1,6,21,1,263.0,IA,19,Iowa,2017
163,1,6,21,1,208.0,IA,19,Iowa,2017
164,1,6,21,1,229.0,IA,19,Iowa,2017
165,1,6,21,1,228.0,IA,19,Iowa,2017
166,1,6,21,1,255.0,IA,19,Iowa,2017
167,1,6,21,1,338.0,IA,19,Iowa,2017
168,1,6,21,1,270.0,IA,19,Iowa,2017
169,1,6,21,1,264.0,IA,19,Iowa,2018
170,1,6,21,1,275.0,IA,19,Iowa,2018
171,1,6,21,1,247.0,IA,19,Iowa,2018
172,1,6,21,1,220.0,IA,19,Iowa,2018
173,1,6,21,1,251.0,IA,19,Iowa,2018
174,1,6,21,1,254.0,IA,19,Iowa,2018
175,1,6,21,1,259.0,IA,19,Iowa,2018
176,1,6,21,1,251.0,IA,19,Iowa,2018
177,1,6,21,1,226.0,IA,19,Iowa,2018
178,1,6,21,1,218.0,IA,19,Iowa,2018
179,1,6,21,1,235.0,IA,19,Iowa,2018
180,1,6,21,1,221.0,IA,19,Iowa,2018
181,1,6,21,1,205.0,IA,19,Iowa,2019
182,1,6,21,1,219.0,IA,19,Iowa,2019
183,1,6,21,1,232.0,IA,19,Iowa,2019
184,1,6,21,1,233.0,IA,19,Iowa,2019
185,1,6,21,1,222.0,IA,19,Iowa,2019
186,1,6,21,1,224.0,IA,19,Iowa,2019
187,1,6,21,1,233.0,IA,19,Iowa,2019
188,1,6,21,1,209.0,IA,19,Iowa,2019
189,1,6,21,1,217.0,IA,19,Iowa,2019
190,1,6,21,1,205.0,IA,19,Iowa,2019
191,1,6,21,1,211.0,IA,19,Iowa,2019
192,1,6,21,1,223.0,IA,19,Iowa,2019
193,1,6,21,1,212.0,IA,19,Iowa,2020
194,1,6,21,1,199.0,IA,19,Iowa,2020
195,1,6,21,1,184.0,IA,19,Iowa,2020
196,1,6,21,1,154.0,IA,19,Iowa,2020
197,1,6,21,1,181.0,IA,19,Iowa,2020
198,1,6,21,1,223.0,IA,19,Iowa,2020
199,1,6,21,1,226.0,IA,19,Iowa,2020
200,1,6,21,1,251.0,IA,19,Iowa,2020
201,1,6,21,1,251.0,IA,19,Iowa,2020
202,1,6,21,1,259.0,IA,19,Iowa,2020
203,1,6,21,1,232.0,IA,19,Iowa,2020
204,1,6,21,1,171.0,IA,19,Iowa,2020
205,1,6,21,1,315.0,IA,19,Iowa,2021
206,1,6,21,1,254.0,IA,19,Iowa,2021
207,1,6,21,1,273.0,IA,19,Iowa,2021
208,1,6,21,1,258.0,IA,19,Iowa,2021
209,1,6,21,1,259.0,IA,19,Iowa,2021
210,1,6,21,1,215.0,IA,19,Iowa,2021
211,1,6,21,1,232.0,IA,19,Iowa,2021
212,1,6,21,1,244.0,IA,19,Iowa,2021
213,1,6,21,1,243.0,IA,19,Iowa,2021
214,1,6,21,1,255.0,IA,19,Iowa,2021
215,1,6,21,1,283.0,IA,19,Iowa,2021
216,1,6,21,1,230.0,IA,19,Iowa,2021
13,1,6,22,1,340.0,KS,20,Kansas,2005
14,1,6,22,1,383.0,KS,20,Kansas,2005
15,1,6,22,1,373.0,KS,20,Kansas,2005
16,1,6,22,1,373.0,KS,20,Kansas,2005
17,1,6,22,1,366.0,KS,20,Kansas,2005
18,1,6,22,1,384.0,KS,20,Kansas,2005
19,1,6,22,1,347.0,KS,20,Kansas,2005
20,1,6,22,1,375.0,KS,20,Kansas,2005
21,1,6,22,1,280.0,KS,20,Kansas,2005
22,1,6,22,1,366.0,KS,20,Kansas,2005
23,1,6,22,1,344.0,KS,20,Kansas,2005
24,1,6,22,1,349.0,KS,20,Kansas,2005
25,1,6,22,1,327.0,KS,20,Kansas,2006
26,1,6,22,1,347.0,KS,20,Kansas,2006
27,1,6,22,1,341.0,KS,20,Kansas,2006
28,1,6,22,1,328.0,KS,20,Kansas,2006
29,1,6,22,1,318.0,KS,20,Kansas,2006
30,1,6,22,1,310.0,KS,20,Kansas,2006
31,1,6,22,1,333.0,KS,20,Kansas,2006
32,1,6,22,1,323.0,KS,20,Kansas,2006
33,1,6,22,1,312.0,KS,20,Kansas,2006
34,1,6,22,1,292.0,KS,20,Kansas,2006
35,1,6,22,1,256.0,KS,20,Kansas,2006
36,1,6,22,1,314.0,KS,20,Kansas,2006
37,1,6,22,1,300.0,KS,20,Kansas,2007
38,1,6,22,1,298.0,KS,20,Kansas,2007
39,1,6,22,1,284.0,KS,20,Kansas,2007
40,1,6,22,1,296.0,KS,20,Kansas,2007
41,1,6,22,1,289.0,KS,20,Kansas,2007
42,1,6,22,1,333.0,KS,20,Kansas,2007
43,1,6,22,1,294.0,KS,20,Kansas,2007
44,1,6,22,1,300.0,KS,20,Kansas,2007
45,1,6,22,1,305.0,KS,20,Kansas,2007
46,1,6,22,1,296.0,KS,20,Kansas,2007
47,1,6,22,1,245.0,KS,20,Kansas,2007
48,1,6,22,1,284.0,KS,20,Kansas,2007
49,1,6,22,1,293.0,KS,20,Kansas,2008
50,1,6,22,1,253.0,KS,20,Kansas,2008
51,1,6,22,1,265.0,KS,20,Kansas,2008
52,1,6,22,1,259.0,KS,20,Kansas,2008
53,1,6,22,1,257.0,KS,20,Kansas,2008
54,1,6,22,1,263.0,KS,20,Kansas,2008
55,1,6,22,1,256.0,KS,20,Kansas,2008
56,1,6,22,1,246.0,KS,20,Kansas,2008
57,1,6,22,1,242.0,KS,20,Kansas,2008
58,1,6,22,1,232.0,KS,20,Kansas,2008
59,1,6,22,1,239.0,KS,20,Kansas,2008
60,1,6,22,1,204.0,KS,20,Kansas,2008
61,1,6,22,1,274.0,KS,20,Kansas,2009
62,1,6,22,1,233.0,KS,20,Kansas,2009
63,1,6,22,1,232.0,KS,20,Kansas,2009
64,1,6,22,1,238.0,KS,20,Kansas,2009
65,1,6,22,1,242.0,KS,20,Kansas,2009
66,1,6,22,1,211.0,KS,20,Kansas,2009
67,1,6,22,1,,KS,20,Kansas,2009
68,1,6,22,1,,KS,20,Kansas,2009
69,1,6,22,1,,KS,20,Kansas,2009
70,1,6,22,1,223.0,KS,20,Kansas,2009
71,1,6,22,1,226.0,KS,20,Kansas,2009
72,1,6,22,1,233.0,KS,20,Kansas,2009
73,1,6,22,1,224.0,KS,20,Kansas,2010
74,1,6,22,1,231.0,KS,20,Kansas,2010
75,1,6,22,1,238.0,KS,20,Kansas,2010
76,1,6,22,1,243.0,KS,20,Kansas,2010
77,1,6,22,1,243.0,KS,20,Kansas,2010
78,1,6,22,1,220.0,KS,20,Kansas,2010
79,1,6,22,1,232.0,KS,20,Kansas,2010
80,1,6,22,1,231.0,KS,20,Kansas,2010
81,1,6,22,1,239.0,KS,20,Kansas,2010
82,1,6,22,1,233.0,KS,20,Kansas,2010
83,1,6,22,1,236.0,KS,20,Kansas,2010
84,1,6,22,1,219.0,KS,20,Kansas,2010
85,1,6,22,1,229.0,KS,20,Kansas,2011
86,1,6,22,1,244.0,KS,20,Kansas,2011
87,1,6,22,1,192.0,KS,20,Kansas,2011
88,1,6,22,1,222.0,KS,20,Kansas,2011
89,1,6,22,1,202.0,KS,20,Kansas,2011
90,1,6,22,1,251.0,KS,20,Kansas,2011
91,1,6,22,1,232.0,KS,20,Kansas,2011
92,1,6,22,1,253.0,KS,20,Kansas,2011
93,1,6,22,1,265.0,KS,20,Kansas,2011
94,1,6,22,1,244.0,KS,20,Kansas,2011
95,1,6,22,1,264.0,KS,20,Kansas,2011
96,1,6,22,1,242.0,KS,20,Kansas,2011
97,1,6,22,1,193.0,KS,20,Kansas,2012
98,1,6,22,1,246.0,KS,20,Kansas,2012
99,1,6,22,1,232.0,KS,20,Kansas,2012
100,1,6,22,1,220.0,KS,20,Kansas,2012
101,1,6,22,1,219.0,KS,20,Kansas,2012
102,1,6,22,1,206.0,KS,20,Kansas,2012
103,1,6,22,1,249.0,KS,20,Kansas,2012
104,1,6,22,1,198.0,KS,20,Kansas,2012
105,1,6,22,1,195.0,KS,20,Kansas,2012
106,1,6,22,1,229.0,KS,20,Kansas,2012
107,1,6,22,1,204.0,KS,20,Kansas,2012
108,1,6,22,1,300.0,KS,20,Kansas,2012
109,1,6,22,1,219.0,KS,20,Kansas,2013
110,1,6,22,1,212.0,KS,20,Kansas,2013
111,1,6,22,1,224.0,KS,20,Kansas,2013
112,1,6,22,1,233.0,KS,20,Kansas,2013
113,1,6,22,1,246.0,KS,20,Kansas,2013
